age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,income,workclass_target_encoded,education_target_encoded,marital-status_target_encoded,occupation_target_encoded,relationship_target_encoded,race_target_encoded,gender_target_encoded,native-country_target_encoded
19,376131,10,0,0,25,0,0.21892359569080644,0.1984175875050027,0.10335159976056187,0.12342070860505544,0.016141335147707554,0.2631039632255594,0.3126838149479483,0.25382308871557147
20,249315,13,0,0,45,0,0.2190808506174451,0.4266912093486341,0.049177115987460815,0.4705604161740364,0.016141335147707554,0.2628913769154584,0.11422708618331054,0.2531944369321839
20,147199,9,0,0,40,0,0.21912014942739427,0.16530668368716153,0.049177115987460815,0.14382714655892054,0.016141335147707554,0.2623632284366968,0.3126838149479483,0.253598115551656
49,246179,9,0,0,18,0,0.21920007623224758,0.1651723740810991,0.10044331203437162,0.22794928973262674,0.08177154139696419,0.26305053182765803,0.3126838149479483,0.25346825842245035
28,382037,3,0,0,40,0,0.2612926351366512,0.16538488465155837,0.10283682091575119,0.04488131172033205,0.07221018392571792,0.26250666531993544,0.3126838149479483,0.2532858831318734
26,292133,10,8190,0,40,0,0.21927004024383645,0.19869947274977187,0.049177115987460815,0.47056041617403643,0.10523004721435472,0.2631030014741049,0.3126838149479483,0.2536187979401592
41,157249,9,0,0,47,0,0.21934704814402423,0.1652369696257488,0.454224726545142,0.2179604831943699,0.4543327665683311,0.2632483626356238,0.3126838149479483,0.2533083733156887
60,243665,14,6396,0,50,1,0.2193909028372503,0.16429367002508008,0.45396935924912074,0.4705604161740363,0.46019460114333555,0.2632463101535656,0.11422708618331054,0.2536500856761106
48,158966,13,0,0,40,0,0.21907418168113163,0.4271003308978289,0.4549602222158915,0.1380542854703325,0.4546322909497465,0.26309416232286476,0.11422708618331054,0.2535780527406626
46,147766,9,6304,0,21,0,0.21905464217513199,0.16643275946101174,0.4543415693276164,0.4705604161740363,0.4563647962175071,0.2622861064181652,0.11422708618331054,0.253617752992056
20,114078,6,0,0,21,0,0.21933434902350252,0.07135124971400034,0.049177115987460815,0.04040797671182858,0.016141335147707554,0.1306444663755789,0.3126838149479483,0.25364190954061705
50,83300,9,0,0,40,0,0.27989038131475874,0.16542556868000577,0.45505263546658326,0.22013972530567216,0.45816567685421117,0.2622811329242072,0.3126838149479483,0.2535606617984416
85,217097,11,0,0,50,0,0.21931265553819046,0.5383245931315976,0.4545898681461424,0.06051951419699951,0.4584726640501588,0.262520722620754,0.3126838149479483,0.25351313757133687
22,56555,9,0,0,30,0,0.2187938977015622,0.16592459921537447,0.049177115987460815,0.03906486601560894,0.016141335147707554,0.13152621555912944,0.3126838149479483,0.049906712694358646
24,193097,10,0,946,36,0,0.21904520999372917,0.19804460696208334,0.049177115987460815,0.2577214251991143,0.016141335147707554,0.26260942510587093,0.3126838149479483,0.253503533431382
35,294348,9,0,0,50,0,0.281193810192056,0.16613988320172166,0.10346589947485037,0.2792749096287938,0.46034807313783027,0.2631530657760628,0.3126838149479483,0.25364952502530524
21,479011,10,0,0,23,0,0.2190570527008474,0.1972117051801435,0.049177115987460815,0.22086803248149178,0.016141335147707554,0.26445103265392556,0.3126838149479483,0.2535319405995855
21,271008,10,0,0,35,0,0.21910129081319857,0.198699561296013,0.08068951650257274,0.12017461546165836,0.09356859917523708,0.2631901891129501,0.3126838149479483,0.2535457543538264
48,91626,6,0,0,40,0,0.2191110236789487,0.5535426477922722,0.454272920262908,0.1296995415382327,0.46369412727908965,0.26297499143772074,0.3126838149479483,0.25348968607480726
26,144585,3,0,0,30,0,0.29078952281721837,0.06695404575982916,0.049177115987460815,0.2762249425626368,0.016141335147707554,0.2637038569929703,0.11422708618331054,0.2535950535977016
20,195708,13,99999,0,44,1,0.26287371940368076,0.42653639359867374,0.4552176355539924,0.4556876943342826,0.49011588275391954,0.2636483142378545,0.11422708618331054,0.25339023860509524
31,290081,13,0,0,45,0,0.21926144199819694,0.42552851857912555,0.45488090986386814,0.22433689476124286,0.45844082801564656,0.26381870882817515,0.3126838149479483,0.2535370530640386
18,336738,7,0,0,32,0,0.21935394239877504,0.05409300943454157,0.45489597617173555,0.1305644484435951,0.4901158827539194,0.26309152675411085,0.3126838149479483,0.05233009696889068
66,216139,10,0,970,40,0,0.2192684063799006,0.19938670128249572,0.45398841137576307,0.13138846339236632,0.46132671407925185,0.26176018224342074,0.3126838149479483,0.253682695334259
30,150700,9,0,0,34,0,0.2190280856736585,0.16479512613753847,0.049177115987460815,0.29469776745734366,0.016141335147707554,0.26346022580202255,0.3126838149479483,0.253586314439068
24,269348,13,0,0,45,0,0.2193432448929247,0.4210777842166139,0.07929111314047067,0.07047231065172596,0.09703870632297548,0.2635190891949337,0.11422708618331054,0.2534075571094392
30,40299,13,0,0,21,0,0.21896723536333723,0.19897254631749697,0.049177115987460815,0.45477638960243455,0.08443634647030016,0.2626322798717933,0.3126838149479483,0.2535878972416228
46,251697,13,0,0,40,0,0.2926775015396794,0.42920074760511157,0.10589322317535323,0.12851597508166918,0.06983839740105655,0.26334919841027277,0.3126838149479483,0.25360315870278205
31,73796,9,0,0,23,0,0.21906497975106903,0.16631629487663785,0.04917711598746082,0.037581875081955984,0.016141335147707554,0.26337131520046464,0.11422708618331054,0.2536482856278197
37,310569,13,8381,0,40,0,0.2792344116570759,0.4230878538366003,0.049177115987460815,0.4553604636911751,0.09025334454738607,0.2634001728939207,0.11422708618331054,0.2536375330810694
33,98678,13,0,0,36,1,0.28066245905599874,0.42526746330990856,0.049177115987460815,0.45375370243920643,0.07489351423197863,0.2627344705839994,0.3126838149479483,0.253312080100653
32,203628,10,0,0,73,0,0.5557506584723442,0.4197288821941664,0.4542067768129865,0.47056041617403604,0.4634535339371944,0.2633529460849312,0.3126838149479483,0.2536534070886587
19,54461,10,0,0,30,0,0.21903302565733493,0.1993363448285354,0.08046013755050695,0.2761368591593018,0.016141335147707554,0.12525458248472504,0.11422708618331054,0.25371761938829485
51,150507,14,0,0,62,0,0.2193561440355549,0.5429415795138088,0.45431653609911044,0.12177361868355491,0.46155758339804864,0.26365582475763005,0.11422708618331054,0.25356971245552984
55,151034,9,0,0,69,0,0.2800413127368553,0.055068276396453814,0.4544314232836852,0.11507478335980904,0.45279765575244085,0.2637456377218105,0.11422708618331054,0.25336220119910946
27,346845,3,0,0,40,0,0.2936893642287664,0.1975549897610708,0.049177115987460815,0.06742949253966124,0.09697037473679967,0.26283237757835376,0.11422708618331054,0.2535061710401094
20,28720,11,0,0,24,0,0.219162356163835,0.25559495474710864,0.049177115987460815,0.040666838398127514,0.13042639063085337,0.26330932506874827,0.3126838149479483,0.25353020012081107
44,461309,13,0,0,45,1,0.2804099550882443,0.4260015932063854,0.45424259039885745,0.4705604161740364,0.4651664536029705,0.2639055010575856,0.3126838149479483,0.253384860967246
38,163734,10,0,0,31,0,0.21906496828218142,0.1982571783646483,0.4547764997392244,0.22148372303687813,0.46016043527210004,0.2638741977675907,0.3126838149479483,0.2535205902500972
28,230909,9,0,0,59,1,0.28039254834110716,0.16588902940012126,0.4543410739685874,0.2070473719673085,0.4544321998976252,0.2631521595701245,0.11422708618331054,0.25362491322198055
36,282454,11,6517,0,58,1,0.5463966437183465,0.26023200955099435,0.45376862340890295,0.47056041617403643,0.45819549901809037,0.26329334540144705,0.11422708618331054,0.25327025013549465
41,30556,15,0,0,40,0,0.2192776278798826,0.6976177030041085,0.45445872062498666,0.47056041617403643,0.44852272096517504,0.26263750366574967,0.3126838149479483,0.2537069865935835
47,165229,14,0,0,50,0,0.2622596170321193,0.5541728082935129,0.10673678587941673,0.453575487578267,0.10277982883093123,0.2636462065151609,0.11422708618331054,0.2536915181229502
45,32453,15,0,0,29,0,0.21902820021970096,0.7064187292472675,0.45488295661385236,0.2691241500133179,0.4473486903007782,0.26351920517761906,0.11422708618331054,0.2535856321901231
56,142810,9,0,0,24,0,0.27958143636764254,0.1641350715600852,0.10482374504179989,0.27470784529215825,0.08202651404127562,0.2638942584548839,0.11422708618331054,0.2537008739605575
37,142918,13,0,0,50,0,0.21901553693137818,0.42853329965737225,0.10015141491739529,0.47056041617403643,0.0787679294567602,0.26301461569850315,0.11422708618331054,0.25353276415842485
58,108274,10,0,0,50,0,0.28031079899708566,0.19732748795363902,0.4541366179217104,0.4705604161740362,0.4521461028030591,0.26243804718403047,0.11422708618331054,0.21506226877702828
20,247697,10,0,0,40,0,0.2191905732205177,0.1979479498781348,0.049177115987460815,0.12327490129437589,0.016141335147707554,0.2623064827396274,0.3126838149479483,0.2536780463572481
35,211991,9,0,0,40,0,0.21915403669077274,0.16464931043296624,0.049177115987460815,0.12633804968192852,0.07076092351003835,0.26310196782937945,0.11422708618331054,0.25361238745782844
38,230665,9,0,0,48,0,0.21908518649029596,0.16675317373039558,0.4546281518291146,0.4514878672928724,0.49011588275391926,0.26342845722037844,0.3126838149479483,0.25348406118081224
22,136226,10,0,0,40,0,0.2192044093895269,0.19808990936757728,0.049177115987460815,0.27948387264377256,0.016141335147707554,0.26426070261091483,0.11422708618331054,0.2537489663742094
30,155021,13,0,0,61,0,0.21932582128477252,0.4267659443958436,0.049177115987460815,0.28021901533355154,0.016141335147707554,0.12525458248472504,0.11422708618331054,0.3913336056521368
51,134350,10,0,0,40,0,0.21904591040892968,0.19797328490695412,0.4540024369040562,0.2580785704599064,0.4534605611594952,0.26295534445634783,0.11422708618331054,0.25362187762829924
35,363061,10,0,0,59,0,0.21924583390239166,0.1972229299314107,0.4534266622908265,0.1219702065807827,0.44908316615441823,0.28104307174195176,0.11422708618331054,0.25358469412667617
30,297021,9,9224,0,40,1,0.21924790294624974,0.16591803728821092,0.04917711598746082,0.47056041617403643,0.08665599166220245,0.2631665764299124,0.11422708618331054,0.2536023792999642
17,188261,13,0,0,17,0,0.21884968012277892,0.43050378784772164,0.049177115987460815,0.45502280938877837,0.016141335147707554,0.26262317274155,0.11422708618331054,0.2536513148593156
17,332691,9,0,0,23,0,0.21930160818472652,0.16473570885997857,0.049177115987460815,0.04041549375617729,0.016141335147707554,0.26360950196703503,0.11422708618331054,0.25355272738039103
30,207538,9,0,0,40,0,0.2190814918451668,0.1647914194686215,0.10210664870023246,0.21469620577451376,0.08654880099582196,0.26249026088397887,0.11422708618331054,0.25362224173192915
62,339832,9,0,0,40,0,0.5517197445640903,0.16579059978633903,0.4544138707869545,0.13847935649512422,0.4549713009691246,0.2634185794199936,0.3126838149479483,0.2536154807818627
52,213601,9,0,0,36,0,0.28043289923445147,0.16408184994125238,0.4546039343597066,0.21393436040463987,0.45255064428384434,0.26393866441339675,0.3126838149479483,0.2536068067921571
56,333667,9,0,0,36,1,0.28104239224134975,0.16561364654683292,0.049177115987460815,0.04312549948222111,0.07196239431653126,0.13253633962903139,0.3126838149479483,0.08728275571722266
50,183047,9,0,927,50,0,0.21896572655054022,0.16495904416497953,0.454265699388633,0.4705604161740362,0.45409489786642354,0.2626400109485032,0.11422708618331054,0.253381368456556
50,202217,15,5511,0,72,1,0.27976253301159837,0.7486338797814208,0.45413428629680197,0.45428303259612557,0.10564700176242373,0.26168269345410167,0.11422708618331054,0.2534002458160689
43,129883,10,0,947,43,0,0.2190642311758605,0.1997471028603511,0.455128332681254,0.22276757476673054,0.4588033215103493,0.2643320223623328,0.3126838149479483,0.2535024106509711
33,217824,10,0,0,43,0,0.21919585206716707,0.19883216197162729,0.4546914281721161,0.2173576693423362,0.4589984165966448,0.2630322287280408,0.11422708618331054,0.25365298231956857
53,45530,13,6685,0,45,0,0.5477161262583274,0.4229342949209475,0.4540166002622546,0.4510457185083032,0.45393127822107404,0.26337417942679003,0.11422708618331054,0.25365940864475434
74,266310,9,0,0,44,0,0.26190741289277253,0.16564502090835115,0.45498210383915266,0.22631123878095116,0.46253403504036844,0.2627716514625541,0.3126838149479483,0.25361668344601007
37,102181,9,0,0,59,0,0.21911141575670529,0.16510617604310465,0.06644287447166713,0.27169701562795234,0.11668256124478896,0.2627593763598285,0.11422708618331054,0.2538311712224286
32,123760,6,0,0,40,0,0.21916050678772958,0.06639291103244988,0.10639709005415499,0.0430900159933905,0.0751446589761335,0.26322134163827476,0.11422708618331054,0.2535437438592947
61,154303,14,0,0,50,0,0.21893713197367737,0.5552943134387683,0.0988333633410039,0.282649521156367,0.08047020859808188,0.2629711562096748,0.11422708618331054,0.25362562285184165
42,96365,5,0,0,40,0,0.28077469302221936,0.19763013986921318,0.45477091873324915,0.2747945234522964,0.4623183827151908,0.26250214387116094,0.11422708618331054,0.03802017435013516
36,169355,15,0,909,40,1,0.2191902999249945,0.7047798023655045,0.45476123992614353,0.47056041617403643,0.4581335047938727,0.2630356070978931,0.11422708618331054,0.25329059414922783
25,215378,10,0,871,40,0,0.21905131346908777,0.19842733816654332,0.09805217294590376,0.2891897065525238,0.07568984682014523,0.2620028362519398,0.11422708618331054,0.2536803902600724
58,182339,9,0,0,40,0,0.21920996194589148,0.16602564729403704,0.10230916105353041,0.2867897815864619,0.1201775745599819,0.26301461255175856,0.3126838149479483,0.2532432908429758
47,35001,9,0,0,40,0,0.21907429708958498,0.1655605368063078,0.45440014240743587,0.2205348316955511,0.45862974725351713,0.2810439573064071,0.11422708618331054,0.409334391036035
43,273890,13,0,0,34,0,0.21918902858042064,0.4238255207690393,0.10243582529196382,0.47056041617403643,0.12799989724724029,0.12525458248472504,0.3126838149479483,0.2536755735685827
53,225733,11,0,0,45,0,0.39098565308490313,0.25898842175514564,0.4541495486136544,0.29518194625477484,0.4510844987030881,0.26276419109998994,0.3126838149479483,0.2533530661682968
23,263688,10,0,0,44,0,0.21941321555604465,0.19941271790908482,0.10324301161024735,0.12577158246420433,0.08815996545382626,0.28103915128131385,0.11422708618331054,0.25363141914986276
39,189502,9,0,0,40,0,0.28069185534233937,0.16409233625897188,0.07813091275229392,0.28823304850585435,0.019878653388765145,0.26346799583174774,0.11422708618331054,0.25330267048883437
57,301602,11,0,0,45,0,0.26276429169401394,0.7309134484397323,0.4542590522049292,0.2283853367914463,0.46273375449994414,0.26382223362024626,0.3126838149479483,0.2534227333812371
21,327973,9,0,0,40,0,0.21921163682197464,0.16581936370464528,0.04917711598746082,0.23163262004269602,0.016141335147707554,0.12525458248472507,0.11422708618331054,0.2535501191197942
22,122323,11,14871,0,40,0,0.2190730035143788,0.257885154491021,0.049177115987460815,0.47056041617403643,0.021549875804591306,0.2633592683292538,0.3126838149479483,0.2537471014621171
27,220188,13,0,0,40,0,0.21923516610402416,0.4228663642936146,0.049177115987460815,0.26163528282637605,0.4901158827539183,0.2629701101770354,0.3126838149479483,0.2535088705461592
35,120624,7,0,0,46,0,0.2191578034435127,0.05623791115713677,0.09450896688151808,0.03965861265406125,0.07153266661475116,0.26393459420823595,0.11422708618331054,0.2536438599644537
42,590120,14,0,0,64,0,0.21935968246966975,0.5525844348052846,0.09517992172281166,0.12774585338019045,0.07561533620719971,0.2629945265283735,0.3126838149479483,0.25376735544402074
17,154028,10,0,0,58,0,0.21921963860391136,0.19828703812475124,0.07136002983037021,0.039173980461842686,0.09470725602376312,0.26306192488417346,0.11422708618331054,0.2535225266182133
70,115415,3,0,0,40,0,0.21912918038421686,0.06329320207197367,0.4537633889998815,0.06542044010502462,0.45571751885978756,0.26235403593406736,0.3126838149479483,0.25344822985973803
40,36254,13,0,946,50,1,0.21931292701997862,0.42866290548452296,0.4542917291078051,0.47056041617403643,0.45452397708152886,0.26431395657597556,0.3126838149479483,0.25349159683336886
34,241422,9,0,0,40,0,0.2193518953878804,0.165868722908914,0.049177115987460815,0.21955930550878056,0.08751740128972593,0.263976935809876,0.11422708618331054,0.2162239440278566
43,71153,14,0,0,47,0,0.2618693726642156,0.5615809699064006,0.049177115987460815,0.4705604161740364,0.15102605336902042,0.26250103441684347,0.11422708618331054,0.25340506428726295
40,234076,9,0,0,40,0,0.21920054727546845,0.16536905059755125,0.45476102653308886,0.13011753478335708,0.4901158827539195,0.26258952405307834,0.3126838149479483,0.2535967890484905
32,110027,9,0,0,40,0,0.21911611541048498,0.16614038446484514,0.10034010389275871,0.4540782172086583,0.07182128172139021,0.2635139795912178,0.11422708618331054,0.2535875450384686
23,113965,11,0,0,70,0,0.21906848607954743,0.2544621075548654,0.454882823817134,0.04079684477264574,0.49011588275391954,0.2635816314595957,0.3126838149479483,0.2535369671087597
45,252109,10,0,0,27,0,0.5502594843614195,0.1980482390537163,0.45468870990257326,0.21296912788911648,0.4547656183849044,0.26394263997838713,0.3126838149479483,0.25362210444047184
43,204610,11,0,0,40,0,0.21880224354351158,0.2575072475112459,0.45410656784175973,0.45490020841551626,0.4480112035032273,0.2626085487790799,0.3126838149479483,0.2532591774475774
27,139125,9,0,0,40,0,0.21899867952723429,0.16516532239140483,0.10016385253759313,0.21981644441304088,0.07980801543363372,0.26313555462167115,0.11422708618331054,0.25346804329460637
38,138801,9,0,0,40,0,0.2191030442095911,0.16517728593131015,0.049177115987460815,0.2220356676412777,0.09655095977567552,0.26348646723228375,0.11422708618331054,0.25364473087654593
18,167779,9,0,0,40,0,0.2191763195264796,0.16504005333611124,0.049177115987460815,0.12789237129393302,0.04770323673730518,0.26189699149707935,0.3126838149479483,0.25371878421395877
36,150622,9,0,0,40,0,0.2190304771264078,0.1645928700945699,0.04917711598746082,0.11127981623446438,0.0722831017413868,0.2638683709702193,0.3126838149479483,0.25370761661259866
61,173143,10,0,0,20,0,0.21924329523564806,0.19828406533859153,0.10667150226654087,0.04143987155909314,0.10109755768885267,0.26307863304800805,0.3126838149479483,0.2535104087005653
39,270332,13,0,0,47,0,0.21889491450912096,0.4254488642582655,0.10463353656167243,0.2583652067380022,0.08325893083545746,0.2637723372264723,0.11422708618331054,0.25342836680449654
32,233600,7,0,0,40,0,0.21921094484743836,0.054852421689243896,0.04917711598746082,0.28988430996578834,0.016141335147707554,0.2632414010409412,0.3126838149479483,0.25322955889677434
33,68481,13,0,0,50,1,0.2190566151335672,0.4254671462791959,0.4543404905533654,0.47056041617403643,0.4525535440186229,0.2645496521419929,0.11422708618331054,0.25351888180852233
24,107071,9,0,0,50,0,0.21918131207798092,0.7276332764736239,0.049177115987460815,0.266515763361485,0.09031497901679056,0.26239050767604155,0.11422708618331054,0.25363026840752045
44,39475,9,0,0,40,1,0.2193129635038138,0.16530559733636782,0.45523601533520414,0.22276743999587673,0.4648803871900909,0.12525458248472504,0.11422708618331054,0.25332453537695576
38,170876,13,0,0,50,0,0.21906592096921274,0.42045346524562677,0.049177115987460815,0.4534775644110739,0.08648018462191875,0.2619854463763506,0.3126838149479483,0.25343077416625626
51,143318,4,0,0,40,0,0.5528350786965955,0.06527527802990093,0.09925896921657917,0.2115450452601499,0.08155498865143906,0.26285815070621943,0.3126838149479483,0.2534436846113004
48,282338,9,0,0,40,0,0.3947745881074699,0.16536565735391898,0.4540875157621593,0.11534353012483024,0.4655833820086607,0.2642569689986439,0.11422708618331054,0.2533855345336291
23,227781,10,0,0,40,1,0.21925389748753454,0.19837324181654137,0.049177115987460815,0.04616102640715272,0.016141335147707554,0.26340436102658726,0.3126838149479483,0.25379098602439276
21,308495,5,0,0,12,0,0.2191902885861748,0.06163821918077923,0.049177115987460815,0.0686065548656781,0.016141335147707554,0.26330572089364046,0.11422708618331054,0.25341207775934427
21,220766,9,0,0,18,0,0.21901978406023204,0.16593584252005827,0.04917711598746082,0.03979568435319425,0.048732333687840086,0.2630925384040683,0.3126838149479483,0.2534736054963016
41,282509,7,0,0,40,0,0.2189620365814582,0.25834242611203045,0.4552306301303991,0.22104490141142608,0.4491840858765757,0.2628264878803619,0.3126838149479483,0.2535841435947357
63,111399,9,0,0,50,0,0.21913215710690787,0.16536527826859249,0.049177115987460815,0.47056041617403643,0.016141335147707554,0.12525458248472504,0.11422708618331054,0.25384779417491465
31,344944,9,0,0,40,0,0.2192327683363633,0.16612199529908586,0.09631977136982742,0.1268672187287479,0.10775582201403713,0.12525458248472504,0.11422708618331054,0.2536798350196223
46,116456,3,0,0,62,0,0.21904448036793128,0.0714545993137958,0.10186913232296763,0.11623358623511432,0.016141335147707554,0.2617352941754043,0.3126838149479483,0.2536481301252249
41,254277,12,0,0,36,0,0.2189894996018299,0.26250893887002197,0.10400438730800479,0.2833921787789665,0.016141335147707554,0.2634703888415523,0.11422708618331054,0.25385624934954576
37,193709,11,0,0,40,0,0.21922544091389587,0.2506202795259775,0.45436345725225125,0.041962783253821696,0.4517971850793117,0.2635179322129578,0.11422708618331054,0.253642718256605
47,44131,9,0,0,45,0,0.2188079289456516,0.16472869246644822,0.45521801211456453,0.11439550658968385,0.45590476804735397,0.2637757066546733,0.3126838149479483,0.2534678909494965
25,101210,9,0,0,40,0,0.2192686093173543,0.16420169624577613,0.1099055738890345,0.11494254171218457,0.08907063764078316,0.26316631233651055,0.11422708618331054,0.253372022850169
21,312470,10,8562,0,36,0,0.29245769230171786,0.1979152304882633,0.45441366997308497,0.28302129095082756,0.46088085594952194,0.2622278501320541,0.3126838149479483,0.2534013637890009
42,119509,13,0,0,50,0,0.21915840150348165,0.42419398992381363,0.09838646584333824,0.47056041617403643,0.07138516688887293,0.2637965273403491,0.11422708618331054,0.10708867802283395
20,174603,9,0,876,45,0,0.28197777231260096,0.1640807701733829,0.049177115987460815,0.22726166937746506,0.0900269357872639,0.26363224512751204,0.11422708618331054,0.253485558552891
57,223726,6,0,0,58,0,0.21933336997331965,0.07273921723459378,0.4536908213650308,0.13222788595486207,0.4649610572918998,0.26217408290110944,0.11422708618331054,0.2536692083428198
42,352941,9,0,0,46,0,0.21920394820711264,0.16359320521270793,0.4551428013790038,0.21014578846683485,0.44929269552878714,0.2643685022419001,0.11422708618331054,0.2536136085231222
53,314925,13,0,0,45,1,0.2807079172423511,0.4261974898342772,0.4542060040338917,0.45505390608328083,0.45699111606237375,0.26312500145605344,0.11422708618331054,0.25339572498459617
25,246424,9,0,0,20,0,0.26239428141294274,0.16670810307117576,0.4541125969608119,0.4544253310129909,0.49011588275391943,0.26324294032158113,0.3126838149479483,0.2536192651346374
58,151380,9,0,0,40,0,0.2192685371879548,0.16398261513251877,0.45503443214406775,0.2138602017884968,0.4643934387311788,0.26337835196155107,0.11422708618331054,0.25354029442924597
