age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,income,workclass_target_encoded,education_target_encoded,marital-status_target_encoded,occupation_target_encoded,relationship_target_encoded,race_target_encoded,gender_target_encoded,native-country_target_encoded
27,442612,9,0,0,65,1,0.2884012539184953,0.16459884201819686,0.46321365509123014,0.2716627634660422,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
28,138332,16,0,0,40,0,0.30996309963099633,0.6078431372549019,0.10408163265306122,0.44308943089430897,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
34,34848,10,4064,0,40,0,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.21693121693121692,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
25,244408,13,0,0,40,0,0.30996309963099633,0.4009433962264151,0.04195804195804196,0.3425925925925926,0.0546875,0.28421052631578947,0.11652173913043479,0.125
38,161066,9,0,0,50,0,0.21664721898094128,0.16459884201819686,0.10408163265306122,0.2360248447204969,0.10224719101123596,0.02857142857142857,0.31872183531339615,0.2590895203177513
56,357939,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.10043668122270742,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
54,161334,14,0,0,40,0,0.3148148148148148,0.5634517766497462,0.13333333333333333,0.44308943089430897,0.10224719101123596,0.28421052631578947,0.11652173913043479,0.2
38,122952,9,0,0,35,0,0.21664721898094128,0.16459884201819686,0.09090909090909091,0.2360248447204969,0.0546875,0.27197187599872163,0.11652173913043479,0.2590895203177513
21,285457,10,0,0,50,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.21693121693121692,0.02119460500963391,0.27197187599872163,0.31872183531339615,0.2590895203177513
52,93127,7,0,0,32,0,0.21664721898094128,0.044642857142857144,0.46321365509123014,0.04481792717086835,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
64,185912,15,99999,0,35,1,0.5909090909090909,0.7941176470588235,0.46321365509123014,0.44308943089430897,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
26,385278,9,0,0,60,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.10163934426229508,0.31872183531339615,0.2590895203177513
73,191540,13,0,0,50,1,0.5909090909090909,0.4009433962264151,0.46321365509123014,0.2716627634660422,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
47,201699,12,0,0,50,1,0.5909090909090909,0.33035714285714285,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
24,211345,10,0,0,40,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.04481792717086835,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.058823529411764705
20,53878,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.2360248447204969,0.0546875,0.27197187599872163,0.31872183531339615,0.2590895203177513
59,61298,13,0,0,40,0,0.3333333333333333,0.4009433962264151,0.13333333333333333,0.4651639344262295,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
63,106648,9,0,0,12,0,0.2884012539184953,0.16459884201819686,0.46321365509123014,0.04481792717086835,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
57,103529,14,0,0,38,1,0.2884012539184953,0.5634517766497462,0.46321365509123014,0.3425925925925926,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
40,146659,9,0,0,60,1,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.2716627634660422,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
45,122002,10,0,0,40,0,0.21664721898094128,0.20215633423180593,0.10408163265306122,0.13729977116704806,0.10224719101123596,0.10163934426229508,0.31872183531339615,0.2590895203177513
38,278924,10,0,0,44,0,0.21664721898094128,0.20215633423180593,0.10408163265306122,0.2360248447204969,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
62,173631,10,0,0,70,0,0.2884012539184953,0.20215633423180593,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
30,189759,9,0,0,45,0,0.2884012539184953,0.16459884201819686,0.04195804195804196,0.2360248447204969,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
22,222490,10,0,0,30,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.2716627634660422,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
46,62546,16,0,0,35,0,0.5909090909090909,0.6078431372549019,0.09090909090909091,0.44308943089430897,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
73,159007,13,0,0,12,0,0.21664721898094128,0.4009433962264151,0.10408163265306122,0.140625,0.04310344827586207,0.27197187599872163,0.11652173913043479,0.2590895203177513
27,167405,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.13333333333333333,0.140625,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.058823529411764705
35,145308,10,0,0,40,0,0.30996309963099633,0.20215633423180593,0.46321365509123014,0.04481792717086835,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
46,125892,14,0,0,50,1,0.5909090909090909,0.5634517766497462,0.46321365509123014,0.2716627634660422,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
19,181781,7,0,0,28,0,0.21664721898094128,0.044642857142857144,0.04195804195804196,0.04481792717086835,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
43,320984,10,0,0,50,0,0.5909090909090909,0.20215633423180593,0.46321365509123014,0.10043668122270742,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
20,24008,10,0,0,40,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.44308943089430897,0.02119460500963391,0.27197187599872163,0.31872183531339615,0.2590895203177513
28,104617,4,0,0,99,0,0.2884012539184953,0.10294117647058823,0.04195804195804196,0.04481792717086835,0.04310344827586207,0.27197187599872163,0.11652173913043479,0.058823529411764705
23,241951,10,0,0,40,0,0.3148148148148148,0.20215633423180593,0.04195804195804196,0.44308943089430897,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
19,104112,9,0,0,30,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.2716627634660422,0.0546875,0.10163934426229508,0.31872183531339615,0.25
40,55508,4,0,0,40,0,0.21664721898094128,0.10294117647058823,0.10408163265306122,0.140625,0.0546875,0.27197187599872163,0.11652173913043479,0.2590895203177513
37,187346,3,0,0,40,0,0.21664721898094128,0.058823529411764705,0.04195804195804196,0.13729977116704806,0.04310344827586207,0.27197187599872163,0.11652173913043479,0.058823529411764705
43,227734,11,0,0,22,0,0.30996309963099633,0.27702702702702703,0.46321365509123014,0.21693121693121692,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
43,343068,14,0,0,65,0,0.30996309963099633,0.5634517766497462,0.10408163265306122,0.44308943089430897,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
46,330901,10,0,0,40,0,0.3333333333333333,0.20215633423180593,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.10163934426229508,0.31872183531339615,0.2590895203177513
40,153799,2,0,0,40,0,0.21664721898094128,0.0625,0.13333333333333333,0.10043668122270742,0.0546875,0.27197187599872163,0.11652173913043479,0.0
22,133833,10,0,0,25,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.04481792717086835,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
43,98130,13,0,0,39,0,0.30996309963099633,0.4009433962264151,0.10408163265306122,0.44308943089430897,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
25,267284,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.07894736842105263,0.04310344827586207,0.27197187599872163,0.31872183531339615,0.2590895203177513
52,183611,2,0,0,40,0,0.21664721898094128,0.0625,0.46321365509123014,0.140625,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
34,55176,10,0,0,40,1,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.3425925925925926,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
41,92775,13,0,0,60,1,0.21664721898094128,0.4009433962264151,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
49,175109,9,5178,0,40,1,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.13729977116704806,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
29,327779,10,0,0,20,0,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.07894736842105263,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
68,198554,10,0,0,20,0,0.2884012539184953,0.20215633423180593,0.10408163265306122,0.21693121693121692,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
41,247082,14,0,0,40,1,0.30996309963099633,0.5634517766497462,0.46321365509123014,0.44308943089430897,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
37,305259,12,0,0,48,0,0.21664721898094128,0.33035714285714285,0.10408163265306122,0.4651639344262295,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
30,187560,13,0,0,40,0,0.21664721898094128,0.4009433962264151,0.04195804195804196,0.2716627634660422,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
28,181291,13,0,1564,50,1,0.21664721898094128,0.4009433962264151,0.04195804195804196,0.4651639344262295,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
28,193868,13,0,0,50,0,0.21664721898094128,0.4009433962264151,0.04195804195804196,0.3425925925925926,0.02119460500963391,0.27197187599872163,0.31872183531339615,0.2590895203177513
43,239161,10,0,0,40,0,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.2716627634660422,0.46047430830039526,0.02857142857142857,0.31872183531339615,0.2590895203177513
23,84648,10,0,0,25,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.2716627634660422,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
49,197418,9,0,0,20,0,0.21664721898094128,0.16459884201819686,0.09009009009009009,0.13729977116704806,0.0546875,0.27197187599872163,0.11652173913043479,0.2590895203177513
24,33616,9,0,0,35,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.04481792717086835,0.0546875,0.27197187599872163,0.11652173913043479,0.2590895203177513
46,316205,13,0,0,40,1,0.30996309963099633,0.4009433962264151,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.10163934426229508,0.31872183531339615,0.2590895203177513
32,271276,9,0,0,80,1,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.21693121693121692,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
51,257485,10,0,0,40,1,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.2360248447204969,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
36,160120,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.13729977116704806,0.46047430830039526,0.28421052631578947,0.31872183531339615,0.125
63,388594,15,15024,0,50,1,0.2884012539184953,0.7941176470588235,0.46321365509123014,0.44308943089430897,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
38,142022,9,0,0,40,0,0.3148148148148148,0.16459884201819686,0.46321365509123014,0.13729977116704806,0.5182926829268293,0.10163934426229508,0.11652173913043479,0.2590895203177513
37,115806,9,0,0,60,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
41,439919,3,3411,0,40,0,0.21664721898094128,0.058823529411764705,0.46321365509123014,0.140625,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.058823529411764705
47,167787,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.13729977116704806,0.04310344827586207,0.27197187599872163,0.11652173913043479,0.2590895203177513
23,199884,9,0,0,45,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.13729977116704806,0.0546875,0.27197187599872163,0.11652173913043479,0.2590895203177513
65,65757,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.13729977116704806,0.0546875,0.27197187599872163,0.11652173913043479,0.2590895203177513
36,200360,10,0,0,40,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.2360248447204969,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
30,387521,13,7298,0,40,1,0.21664721898094128,0.4009433962264151,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
42,102343,15,0,0,72,1,0.3148148148148148,0.7941176470588235,0.46321365509123014,0.44308943089430897,0.46047430830039526,0.28421052631578947,0.31872183531339615,0.42857142857142855
34,284703,10,0,0,52,0,0.3333333333333333,0.20215633423180593,0.46321365509123014,0.10043668122270742,0.46047430830039526,0.10163934426229508,0.31872183531339615,0.2590895203177513
28,110145,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.13729977116704806,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
37,390243,9,0,0,45,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.21693121693121692,0.10224719101123596,0.10163934426229508,0.31872183531339615,0.2590895203177513
32,431551,6,0,0,35,0,0.21664721898094128,0.05434782608695652,0.46321365509123014,0.140625,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.058823529411764705
33,279524,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.10408163265306122,0.10043668122270742,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
43,122473,5,0,625,40,0,0.21664721898094128,0.09375,0.04195804195804196,0.10043668122270742,0.0546875,0.10163934426229508,0.11652173913043479,0.2590895203177513
54,140592,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.10408163265306122,0.13729977116704806,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
28,339897,2,0,0,43,0,0.21664721898094128,0.0625,0.46321365509123014,0.10043668122270742,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.058823529411764705
42,42703,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.10408163265306122,0.13729977116704806,0.0546875,0.27197187599872163,0.11652173913043479,0.2590895203177513
70,102610,6,0,0,32,0,0.21664721898094128,0.05434782608695652,0.46321365509123014,0.07894736842105263,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
33,191856,10,0,0,40,0,0.21664721898094128,0.20215633423180593,0.10408163265306122,0.13729977116704806,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
40,126701,11,13550,0,50,1,0.21664721898094128,0.27702702702702703,0.10408163265306122,0.2716627634660422,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
35,245372,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.2360248447204969,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
45,338105,13,0,0,40,0,0.21664721898094128,0.4009433962264151,0.46321365509123014,0.13729977116704806,0.46047430830039526,0.28421052631578947,0.31872183531339615,0.5
38,682947,13,0,0,55,1,0.21664721898094128,0.4009433962264151,0.10408163265306122,0.4651639344262295,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
28,292536,10,0,0,50,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.21693121693121692,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
28,188064,9,0,0,35,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.2360248447204969,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.125
31,203488,10,0,0,40,0,0.3148148148148148,0.20215633423180593,0.04195804195804196,0.07894736842105263,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
26,172013,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.2360248447204969,0.02119460500963391,0.27197187599872163,0.31872183531339615,0.2590895203177513
53,95647,10,0,0,50,1,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
38,218188,12,0,0,25,0,0.21664721898094128,0.33035714285714285,0.04195804195804196,0.04481792717086835,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
19,263568,6,594,0,35,0,0.21664721898094128,0.05434782608695652,0.04195804195804196,0.07894736842105263,0.02119460500963391,0.27197187599872163,0.31872183531339615,0.2590895203177513
58,203735,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.10408163265306122,0.4651639344262295,0.0546875,0.27197187599872163,0.11652173913043479,0.2590895203177513
51,197656,10,0,0,45,1,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
49,218676,10,0,0,43,0,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.10043668122270742,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
26,166295,13,0,0,41,0,0.30996309963099633,0.4009433962264151,0.46321365509123014,0.13729977116704806,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
30,190511,9,0,0,40,1,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.10043668122270742,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
40,126868,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.10408163265306122,0.10043668122270742,0.10224719101123596,0.10163934426229508,0.31872183531339615,0.2590895203177513
55,189933,6,0,0,40,0,0.21664721898094128,0.05434782608695652,0.46321365509123014,0.2360248447204969,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
27,376936,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.2360248447204969,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
52,44728,10,0,0,55,1,0.2884012539184953,0.20215633423180593,0.46321365509123014,0.2716627634660422,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
24,181820,10,0,0,45,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.140625,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
34,200192,10,0,0,40,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.04481792717086835,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
46,176863,9,0,0,40,0,0.2884012539184953,0.16459884201819686,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
34,561334,10,0,0,50,1,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
35,162302,10,0,0,32,0,0.21664721898094128,0.20215633423180593,0.04195804195804196,0.3425925925925926,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
37,338033,14,0,0,40,0,0.21664721898094128,0.5634517766497462,0.04195804195804196,0.44308943089430897,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
49,380922,14,15024,0,80,1,0.21664721898094128,0.5634517766497462,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
74,211075,9,0,0,30,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.04481792717086835,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
21,54472,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.04481792717086835,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
50,71417,9,3103,0,40,1,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.2360248447204969,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
49,207677,4,0,0,70,0,0.21664721898094128,0.10294117647058823,0.10408163265306122,0.2360248447204969,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
34,314375,11,0,0,40,0,0.21664721898094128,0.27702702702702703,0.10408163265306122,0.2360248447204969,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
61,110920,6,0,0,40,0,0.21664721898094128,0.05434782608695652,0.46321365509123014,0.2716627634660422,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
54,175804,13,0,0,40,1,0.2884012539184953,0.4009433962264151,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
73,33493,9,0,0,3,0,0.21664721898094128,0.16459884201819686,0.09009009009009009,0.2716627634660422,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
27,176683,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.21693121693121692,0.02119460500963391,0.27197187599872163,0.31872183531339615,0.2590895203177513
36,357619,13,0,0,60,0,0.21664721898094128,0.4009433962264151,0.46321365509123014,0.4651639344262295,0.5182926829268293,0.27197187599872163,0.11652173913043479,0.3333333333333333
31,257644,9,0,0,43,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.44308943089430897,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
38,223004,10,0,0,75,0,0.30996309963099633,0.20215633423180593,0.10408163265306122,0.3373493975903614,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
52,191968,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.04195804195804196,0.13729977116704806,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
47,186935,7,0,0,40,0,0.21664721898094128,0.044642857142857144,0.46321365509123014,0.21693121693121692,0.46047430830039526,0.10163934426229508,0.31872183531339615,0.2590895203177513
29,244721,13,0,0,40,0,0.21664721898094128,0.4009433962264151,0.04195804195804196,0.2360248447204969,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
24,303296,10,0,0,40,0,0.21664721898094128,0.20215633423180593,0.46321365509123014,0.13729977116704806,0.5182926829268293,0.28421052631578947,0.11652173913043479,0.0
43,220609,10,0,0,50,0,0.21664721898094128,0.20215633423180593,0.10408163265306122,0.3425925925925926,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
29,108574,14,0,0,40,1,0.21664721898094128,0.5634517766497462,0.04195804195804196,0.44308943089430897,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
64,237379,9,3471,0,40,0,0.30996309963099633,0.16459884201819686,0.46321365509123014,0.07894736842105263,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
18,170627,7,0,0,15,0,0.21664721898094128,0.044642857142857144,0.04195804195804196,0.04481792717086835,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
47,169699,14,0,0,40,1,0.30996309963099633,0.5634517766497462,0.46321365509123014,0.44308943089430897,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
42,171069,13,15024,0,40,1,0.21664721898094128,0.4009433962264151,0.46321365509123014,0.2360248447204969,0.46047430830039526,0.10163934426229508,0.31872183531339615,0.2590895203177513
36,469056,9,0,0,25,0,0.21664721898094128,0.16459884201819686,0.10408163265306122,0.2716627634660422,0.0546875,0.10163934426229508,0.11652173913043479,0.2590895203177513
32,188048,13,0,0,40,0,0.21664721898094128,0.4009433962264151,0.04195804195804196,0.13729977116704806,0.02119460500963391,0.27197187599872163,0.11652173913043479,0.2590895203177513
33,136331,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.07894736842105263,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
44,86298,13,0,0,45,0,0.21664721898094128,0.4009433962264151,0.04195804195804196,0.44308943089430897,0.10224719101123596,0.27197187599872163,0.31872183531339615,0.2590895203177513
40,272240,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.10408163265306122,0.10043668122270742,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
23,415755,7,0,0,30,0,0.21664721898094128,0.044642857142857144,0.04195804195804196,0.07894736842105263,0.02119460500963391,0.27197187599872163,0.31872183531339615,0.2590895203177513
31,280927,13,0,0,40,1,0.21664721898094128,0.4009433962264151,0.04195804195804196,0.4651639344262295,0.10224719101123596,0.27197187599872163,0.11652173913043479,0.2590895203177513
68,144137,10,0,0,30,0,0.21664721898094128,0.20215633423180593,0.10408163265306122,0.058823529411764705,0.04310344827586207,0.27197187599872163,0.11652173913043479,0.2590895203177513
35,196178,9,0,0,40,0,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.2360248447204969,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
47,348886,9,0,0,40,1,0.21664721898094128,0.16459884201819686,0.46321365509123014,0.2360248447204969,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
47,265097,9,0,0,45,1,0.2884012539184953,0.16459884201819686,0.46321365509123014,0.21693121693121692,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
48,248059,13,5013,0,45,0,0.21664721898094128,0.4009433962264151,0.46321365509123014,0.4651639344262295,0.46047430830039526,0.27197187599872163,0.31872183531339615,0.2590895203177513
